listing_id;title;price_pln;currency;link;subtitle;engine_cm3;power_hp;mileage_km;fuel_type;gearbox;year;location;first_seen_date;last_seen_date;days_on_site;is_active;removed_date;initial_price_pln;lowest_price_pln;price_change_count;last_price_change_date
6141924914;Mitsubishi ASX 1.6 ClearTec 2WD Active;55900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HETf4.html;1590 cm3 • 117 KM • Mitsubishi ASX 1.6 ClearTec 2WD Active;1590;117;116300;Benzyna;Manualna;2019;Wasilków (Podlaskie);2026-03-29;2026-03-29;0;0;2026-03-29;55900;55900;0;
6146102411;Mitsubishi ASX 1.6 ClearTec 2WD Diamant Edition;53999;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HVq03.html;1590 cm3 • 117 KM • 1 Sza Ręka 100 Procent Bezwypadkowy Serwisowany Sprowadzony;1590;117;116099;Benzyna;Manualna;2018;Prabuty (Pomorskie);2026-03-29;2026-03-29;0;0;2026-03-29;53999;53999;0;
6146110125;Mitsubishi ASX;53900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HVs0t.html;1590 cm3 • 117 KM • Bezwypadkowy niski przebieg idealny stan nawigacja kamera 1.6 benzyna;1590;117;114277;Benzyna;Manualna;2018;Radomsko (Łódzkie);2026-03-29;2026-03-29;0;0;2026-03-29;53900;53900;0;
6146271444;Mitsubishi ASX 1.6 2WD Edition 100;59900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HX7Yo.html;1590 cm3 • 117 KM • 1.6 Edition100/Kamera/Navi/LED/serwisowany w ASO/po opłatach;1590;117;122590;Benzyna;Manualna;2019;Chojnice (Pomorskie);2026-03-29;2026-03-29;0;0;2026-03-29;59900;59900;0;
6146649929;Mitsubishi ASX 2.0 2WD Intro Edition+;67999;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HYIqZ.html;1998 cm3 • 150 KM • Piękny Kolor_2.0_Tylko 114Tys-Serwis_Led_Navi_Kamera_Podg.Fotele_;1998;150;114361;Benzyna;Manualna;2020;Starowa Góra (Łódzkie);2026-03-29;2026-03-29;0;0;2026-03-29;67999;67999;0;
6146322085;Mitsubishi ASX 1.6 Instyle;50900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HXl9b.html;1590 cm3 • 117 KM • 1 własciciel zarejestrowany xenon NAVIGACJA LIFT;1590;117;110000;Benzyna;Manualna;2017;Łask (Łódzkie);2026-03-29;2026-03-29;0;0;2026-03-29;50900;50900;0;
6146149862;Mitsubishi ASX 1.6 ClearTec 2WD Edition+;54900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HVClo.html;1590 cm3 • 117 KM • Pierwszy Właściel,Bezwypadkowy,Mały Przebieg,Bogata Wersja,Bdb Stan;1590;117;132800;Benzyna;Manualna;2018;Lublin (Lubelskie);2026-03-29;2026-03-29;0;0;2026-03-29;54900;54900;0;
6142497159;Mitsubishi ASX 1.6 ClearTec 2WD Edition 100;61500;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HHi6P.html;1590 cm3 • 117 KM • 1,6 PB * 50 tys km * Serwis ASO *Kamera*Navi* Bezwypadkowy;1590;117;51000;Benzyna;Manualna;2018;Rzeszów (Podkarpackie);2026-03-29;2026-03-29;0;0;2026-03-29;61500;61500;0;
6146238327;Mitsubishi ASX;81900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HVZmf.html;1332 cm3 • 140 KM • 1.3T mHEV 140KM Invite+Style+Cold,Salon PL, gwarancja fabryczna 2028;1332;140;20831;Benzyna;Manualna;2023;Aleksandrów Łódzki (Łódzkie);2026-03-29;2026-03-29;0;0;2026-03-29;81900;81900;0;
6146224776;Mitsubishi ASX 2.0 Instyle 4WD CVT;78500;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HVWPG.html;1998 cm3 • 150 KM • / Polski salon / 4x4 / Idealny stan / Automat /;1998;150;59600;Benzyna;Automatyczna;2019;Suwałki (Podlaskie);2026-03-29;2026-03-29;0;0;2026-03-29;78500;78500;0;
6146476224;Mitsubishi ASX 2.0 Intense Plus CVT;73900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HXZfi.html;1998 cm3 • 150 KM • Bogate wyposażenie skrzynia automatyczna.;1998;150;99877;Benzyna;Automatyczna;2021;Radomsko (Łódzkie);2026-03-29;2026-03-29;0;0;2026-03-29;73900;73900;0;
6146565566;Mitsubishi ASX;52900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HYmui.html;1590 cm3 • 117 KM • 1.6 Benzyna, Super Stan - Okazja!!;1590;117;139000;Benzyna;Manualna;2017;Stary Dzierzgoń (Pomorskie);2026-03-29;2026-03-29;0;0;2026-03-29;52900;52900;0;
6146180422;Mitsubishi ASX;53999;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HVKii.html;1590 cm3 • 117 KM • 1.6 117KM Xenon! Key-less! Kamera! CLIMATRONIC Bezwypadkowy Serwis!;1590;117;130000;Benzyna;Manualna;2017;Gliwice (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-30;53999;53999;0;
6146227287;Mitsubishi ASX 1.6 ClearTec 2WD Diamant Edition+;53555;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HVVub.html;1590 cm3 • 117 KM • 1.6 117KM Xenon! Key-less! Kamera! CLIMATRONIC Bezwypadkowy Serwis!;1590;117;140000;Benzyna;Manualna;2017;Gliwice (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;53555;53555;0;
"6146052050;Mitsubishi ASX 1.6 ClearTec 2WD Edition 100+;55500;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HVcTM.html;""1590 cm3 • 117 KM • Mitsubishi ASX 1,""6 MIVEC """"""""Edition+"""""""" Idealny na miasto i trasy!""""";1590;117;150000;Benzyna;Manualna;2018;Rawa Mazowiecka (Łódzkie);2026-03-29;2026-03-29;0;0;2026-03-29;55500;55500;0;0;2026-03-30;117;117;0;
