listing_id;title;price_pln;currency;link;subtitle;engine_cm3;power_hp;mileage_km;fuel_type;gearbox;year;location;first_seen_date;last_seen_date;days_on_site;is_active;removed_date;initial_price_pln;lowest_price_pln;price_change_count;last_price_change_date
6145782957;Kia Sportage 1.6 T-GDI AWD Vision;67700;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HW4Tz.html;1591 cm3 • 177 KM • 4x4/Automat/177KM;1591;177;121400;Benzyna;Automatyczna;2017;Rzeszów (Podkarpackie);2026-03-30;2026-03-30;0;0;2026-03-30;67700;67700;0;
6145745118;Kia Sportage;67900;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HUW3g.html;1598 cm3 • 132 KM • 1.6 132 km | M+pakiet Smart | Salon PL;1598;132;103950;Benzyna;Manualna;2018;Szczecin (Zachodniopomorskie);2026-03-30;2026-03-30;0;0;2026-03-30;67900;67900;0;
6146517199;Kia Sportage 1.6 GDI M 2WD;69900;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HY9Ub.html;1591 cm3 • 132 KM;1591;132;44000;Benzyna;Manualna;2019;Andrespol (Łódzkie);2026-03-30;2026-03-30;0;0;2026-03-30;69900;69900;0;
6146393027;Kia Sportage 1.6 GDI M 2WD;48999;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HXDBp.html;1591 cm3 • 135 KM • Kia Sportage IV 1.6 Bogato wyposażona i bardzo zadbana;1591;135;116945;Benzyna;Manualna;2016;Przasnysz (Mazowieckie);2026-03-30;2026-03-30;0;1;;48999;48999;0;
6146382919;Kia Sportage;115900;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HXAYn.html;1598 cm3 • 150 KM • Oferta dla firm!! Atrakcyjna cena!! Różne kolory!! Sprawdź!;1598;150;10;Benzyna;Manualna;2025;Poznań (Wielkopolskie);2026-03-30;2026-03-30;0;1;;115900;115900;0;
6116574427;Kia Sportage;102900;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6FVvqf.html;1598 cm3 • 150 KM • Automat 1,6 T benz moc 150 KM, M + Smart Salon PL;1598;150;41350;Benzyna;Automatyczna;2023;Wojnicz (Małopolskie);2026-03-30;2026-03-30;0;1;;102900;102900;0;
6146669392;Kia Sportage 1.6 T-GDI M 2WD;116000;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYNuU.html;1598 cm3 • 150 KM • M+SMT 1.6 T-GDI 150KM 6MT MY26, Wyprzedaż 2025, Promo Finansowanie!;1598;150;5;Benzyna;Manualna;2025;Poznań (Wielkopolskie);2026-03-30;2026-03-30;0;1;;116000;116000;0;
6146224273;Kia Sportage 1.6 T-GDI M 2WD DCT;127400;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HVWHz.html;1598 cm3 • 150 KM • NOWY - Automat, Wersja M + SMT - Lunar Silver;1598;150;10;Benzyna;Automatyczna;2025;Łódź (Łódzkie);2026-03-30;2026-03-30;0;1;;127400;127400;0;
6145018920;Kia Sportage 1.6 T-GDI GT Line 2WD;77700;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HRS8o.html;1591 cm3 • 177 KM • 1.6T-GDI 177KM GT-LINE GT-LINE GT-LINE!!!Z Niemiec*Czarna Perła;1591;177;85000;Benzyna;Manualna;2018;Końskie (Świętokrzyskie);2026-03-30;2026-03-30;0;1;;77700;77700;0;
6146342922;Kia Sportage;122500;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HXqzg.html;1598 cm3 • 150 KM • Wyprzedaż rocznika 2025!! atrakcyjna cena, różne kolory!! Sprawdź!;1598;150;10;Benzyna;Manualna;2025;Poznań (Wielkopolskie);2026-03-30;2026-03-30;0;1;;122500;122500;0;
6146565436;Kia Sportage 1.6 T-GDI M 2WD;131900;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYmsc.html;1598 cm3 • 150 KM • M+SMT 1.6 T-GDI 150KM 6MT, RP2026, Kredyt 50/50 0%;1598;150;5;Benzyna;Manualna;2026;Poznań (Wielkopolskie);2026-03-30;2026-03-30;0;1;;131900;131900;0;
6146402492;Kia Sportage;141900;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HXG44.html;1600 cm3 • 160 KM • Nowy VAT 23% Anniversary 1.6T-GDI 160KM DCT 2025 r., salon PL;1600;160;15;Benzyna;Automatyczna;2025;Myślenice (Małopolskie);2026-03-30;2026-03-30;0;1;;141900;141900;0;
6146562695;Kia Sportage 1.6 T-GDI Business Line 2WD DCT;148500;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYlJZ.html;1598 cm3 • 150 KM • Automat - Business Line - Wolf Grey - WYPRZEDAŻ;1598;150;10;Benzyna;Automatyczna;2025;Łódź (Łódzkie);2026-03-30;2026-03-30;0;1;;148500;148500;0;
6146559615;Kia Sportage 1.6 T-GDI Anniversary 2WD DCT;154400;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYkVj.html;1598 cm3 • 150 KM • Automat - Wersja ANNIVERSARY - Lunar Silver;1598;150;10;Benzyna;Automatyczna;2026;Łódź (Łódzkie);2026-03-30;2026-03-30;0;1;;154400;154400;0;
6146378738;Kia Sportage 1.6 T-GDI L 2WD DCT;149900;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HXzSV.html;1598 cm3 • 150 KM • Automat Wersja L - PENTA METAL;1598;150;10;Benzyna;Automatyczna;2026;Łódź (Łódzkie);2026-03-30;2026-03-30;0;1;;149900;149900;0;
6146575428;Kia Sportage;122500;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYp3m.html;1598 cm3 • 150 KM • Wyprzedaż rocznika 2025, Atrakcyjna cena, Różne kolory!! Sprawdź!;1598;150;10;Benzyna;Manualna;2025;Łódź (Łódzkie);2026-03-30;2026-03-30;0;1;;122500;122500;0;
6146700230;Kia Sportage;74900;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYWvi.html;1591 cm3 • 177 KM • 1.6 T-GDI (177KM) AWD Business line, Salon PL, Serwis ASO;1591;177;88460;Benzyna;Manualna;2018;1591 cm3 • 177 KM • 1.6 T-GDI (177KM) AWD Business line, Salon PL, Serwis ASO;2026-03-30;2026-03-30;0;1;;74900;74900;0;
6145706655;Kia Sportage 1.6 T-GDI M 2WD DCT;114900;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HUL2T.html;1598 cm3 • 160 KM • Pierwszy właściciel, Salon Polska, Serwisowany w ASO, Bezwypadkowy;1598;160;54541;Benzyna;Automatyczna;2024;Starowa Góra (Łódzkie);2026-03-30;2026-03-30;0;1;;114900;114900;0;
6146699255;Kia Sportage 1.6 T-GDI GT Line 4WD DCT;183900;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYWgz.html;1598 cm3 • 180 KM • Automat - 180 KM 4x4 - Wersja GT LINE - Wolf Gray;1598;180;10;Benzyna;Automatyczna;2026;Łódź (Łódzkie);2026-03-30;2026-03-30;0;1;;183900;183900;0;
6146704367;Kia Sportage 1.6 T-GDI L 2WD DCT;149900;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYVB1.html;1598 cm3 • 150 KM • Automat - Wersja L - Blue Flame;1598;150;10;Benzyna;Automatyczna;2026;Łódź (Łódzkie);2026-03-30;2026-03-30;0;1;;149900;149900;0;
6146616069;Kia Sportage 1.6 T-GDI M 2WD;126202;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYzCR.html;1598 cm3 • 150 KM • 1.6 T-GDI M 2WD - Od ręki !;1598;150;1;Benzyna;Manualna;2026;Warszawa (Mazowieckie);2026-03-30;2026-03-30;0;1;;126202;126202;0;
6146616253;Kia Sportage 1.6 T-GDI M 2WD;126202;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYzFP.html;1598 cm3 • 150 KM • 1.6 T-GDI M 2WD - Od ręki !;1598;150;1;Benzyna;Manualna;2026;Warszawa (Mazowieckie);2026-03-30;2026-03-30;0;1;;126202;126202;0;
6146615844;Kia Sportage 1.6 T-GDI M 2WD;126202;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYzze.html;1598 cm3 • 150 KM • 1.6 T-GDI M 2WD - Od ręki !;1598;150;1;Benzyna;Manualna;2026;Warszawa (Mazowieckie);2026-03-30;2026-03-30;0;1;;126202;126202;0;
6146618312;Kia Sportage 1.6 T-GDI M 2WD;126202;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYAd2.html;1598 cm3 • 150 KM • 1.6 T-GDI M 2WD - Od ręki !;1598;150;1;Benzyna;Manualna;2026;Warszawa (Mazowieckie);2026-03-30;2026-03-30;0;1;;126202;126202;0;
6146668978;Kia Sportage 1.6 T-GDI M 2WD;129000;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYNoe.html;1598 cm3 • 150 KM • M+SMT 1.6 T-GDI 150KM 6MT, RP2026, Kredyt 50/50 0%;1598;150;5;Benzyna;Manualna;2026;Poznań (Wielkopolskie);2026-03-30;2026-03-30;0;1;;129000;129000;0;
6146520801;Kia Sportage;166300;PLN;https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HYaQh.html;1598 cm3 • 150 KM • Rocznik 2026!! Różne kolory, atrakcyjna cena!! Sprawdź!!;1598;150;10;Benzyna;Automatyczna;2026;Poznań (Wielkopolskie);2026-03-30;2026-03-30;0;1;;166300;166300;0;
